id,lyrics,label
T2_TRAIN_1002,bésame la boca con tu lágrima de risa bésame la luna y tapa el sol con el pulgar bésame el espacio entre mi cuerpo y tu silueta y al mar más profundo besaré con tu humedad bésame el susurro que me hiciste en el oído besa el recorrido de mis manos a tu altar con agua bendita de tu fuente bésame toda la frente que me bautiza y me bendice esa manera de besar besa mis campos y mis flores con tus gotitas de colores besa la lluvia que resbala la ventana besa mi vida y mis cenizas y me dirás que voy deprisa bésame y deja con un grito que lo logre besa el torrente de ilusiones bésame todas las pasiones besa mi río hasta su desembocadura besa mi vida y mis cenizas y me dirás que voy deprisa besa mis días y mis noches mis diluvios y mi cielo a pleno sol bésame los ojos aun dormido en la mañana bésame la piel con el caudal de tu estreches con agua bendita de tu fuente bésame toda la frente que me bautiza y me bendice esa manera de besar besa mis campos y mis flores con tus gotitas de colores besa la lluvia que resbala la ventana besa mi vida y mis cenizas y me dirás que voy deprisa bésame y deja con un grito que lo logre besa el torrente de ilusiones bésame todas las pasiones besa mi río hasta su desembocadura besa mi vida y mis cenizas y me dirás que voy deprisa besa mis días y mis noches mis diluvios y mi cielo a pleno sol y mi cielo a pleno sol,NR
T2_TRAIN_1003,"las pastilla y la weed me tienen en curaçao las pastilla y la weed me tienen en curaçao las pastilla y la weed me tienen en curaçao las pastilla y la weed me tienen en curaçao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao me tienen en curaçao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao me tienen en curaçao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao me tienen en curaçao hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla ¡yao! tamo en curaçao, de flow tamo pasao nadie se pasa conmigo, yo lo tengo amenazao voa manda una bala a que te caiga atrá ¿tú dique que no da para? ven y párate a pelea armao hasta lo diente, la muela y la garganta pasao de piquete, en la calle nadie me aguanta el jefe, la bestia, la para, la planta a tresciento mil dolore por party, nadie me aguanta ¡uju! ustede van pabajo, yo parriba y parriba el yate que yo quiero tiene un helipuerto arriba te molesta si como pechuga a la golden blue yao ¿por qué tú lleva tanta vida? ¿es que tú quiere ser jet blue? prr tú ere como la hookah, mucho humo y poca nota yao demagogo, en la cara se te nota tú ere como la hookah, mucho humo y poca nota demagogo, en la cara se te nota las pastilla y la weed me tienen en curaçao las pastilla y la weed me tienen en curaçao las pastilla y la weed me tienen en curaçao las pastilla y la weed me tienen en curaçao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao me tienen en curaçao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao ​me tienen en curaçao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao me tienen en curaçao hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla ¡yao! yo no recibo ordene ni regla, soy el jefe el jefe atentamente el que anda con el efe llegaron quiniento por el muelle el 13; la caleta crece y yo toy en trabajo, singo a vece ella me lo ofrece pa que lo bese yah alguna vece yah, también lo mese que la deshuese, adentro me crece tú va a pagame hasta los interese ¡farru! la nota sazonao, me tiene en curaçao las pastilla y la weed, siempre ando recetao reflashao, bien volao; mírame, estoy burlao no me caigas atrá, que voy acelerao y eso que no paso de primera primera tiré el segundo y cuando le meta tercera tercera y le aplique el movimiento de cadera acelera, acelera y ea, qué partidera ¡farru! si tú quiere, te paso el blunt y tú lo prende mueve ese culo, que eso e lo que gusta y vende ya estoy bien loco, demen banda, ¿no me entiende? y a mí la nota me tiene hasta viendo duende las pastilla y la weed me tienen en curaçao las pastilla y la weed me tienen en curaçao las pastilla y la weed me tienen en curaçao las pastilla y la weed me tienen en curaçao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao me tienen en curaçao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao en curaçao, -çao, -çao me tienen en curaçao hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla hay pastilla, hay pastilla, hay pastilla, hay pastilla la pasti-lla-lla, la pasti-lla-lla, la pasti-lla-lla, la pastilla-lla-lla la pasti-lla-lla, la pasti-lla-lla, la pasti-lla-lla, la pastilla-lla-lla yo me voa desacata",S
T2_TRAIN_1004,"pásalo jamaica, jamaica jamaica, jamaica siempre que tú me ve huh ando con la combi entera ah-ah ready pa lo que sea, bebé ¡blep! baby, tú sabe que yo ando siempre con la cartera-tera dale, prende otro blunt blunt que el krippy ya está en la cartera-tera y si quiere sentir presión yeh-eh la corta está en la cartera-tera baby, ya esto se jodió jodió vamo a guayar la noche entera-tera baby, tú sabe que yo yo siempre ando con la cartera-tera dale, prende otro blunt blunt que hay krippy dentro e la cartera y si quiere meter presión; yeh pue, la herramienta está adentro e la cartera, beba ya esto se jodió -dió vamo a guayar la noche entera-tera yeh, yeh, yeh, yeh, yeh, yeh saca, prende y sorprende dile a to esta gente que pa mí to el año es 4/20 las moña violeta y crujiente enrola otro bate, que llegó clemente y métele con candela, bunny, métele con candela el krippy tá en la cartera, billete hasta en la suela, yeh baby, como la nota, trépate trépate que ya yo me arrebaté, ¡yeh! la cartera gucci o supreme cabrone que me tiran y no tienen torque pa subirse al ring hoy ando medio travieso tu mujer quiere de mi aderezo porque sabe que yo ando siempre con la cartera-tera dale, prende otro blunt blunt que el krippy ya está en la cartera-tera y si quiere sentir presión yeh-eh la corta está en la cartera-tera baby, ya esto se jodió jodió vamo a guayar la noche entera-tera baby, tú sabe que yo yo siempre ando con la cartera-tera dale, prende otro blunt blunt que hay krippy dentro e la cartera y si quiere meter presión; yeh-eh pue, la herramienta está adentro e la cartera, beba ya esto se jodió -dió vamo a guayar la noche entera-tera-tera pri-yah-yah-yah-yah y pasa la papa caliente ¡pu! si se apaga, otro se prende ¡pu! ya el arrebato se siente y el humo ya está en el ambiente pu-pum hoy se quema, rasta gangalee, 4/20 ando más azotao que los timbale e tito puente pri-yah-yah-yah, enrola aquí, prende el phillie que de aquí salgo en el banshee bien volao haciendo wheelie aquí la moñas son verde como el wason & harley y hoy vamo a quemar to el mundo a nombre de bob marley la cartera es louis y es 100% en piel y adentro tengo la moña, la paca y las cartier que tu gato lo coja suave y no se vaya a envolver que andamo ready, no la dejamo caer yah-yah-yah-yah-yah laramercy gang yah-yah-yah, ¡farru! guayo-yeh, guayo-yeh lo bluntes lo gangsters que prendan lo bluntes vamo a quemar como se supone aquí to el mundo va a quemar pri, yah-yah-yah y pal carajo la mente sana pu-pu-pu-pum yo lo que quiero e marihuana yah-yah-yah y pal carajo la mente sana pu-pu-pu-pum yo lo que quiero e marihuana marihuana bule mind selecta baby, tú sabe que yo ando siempre con la cartera-tera dale, prende otro blunt blunt que el krippy ya está en la cartera-tera y si quiere sentir presión yeh-eh la corta está en la cartera-tera baby, ya esto se jodió jodió vamo a guayar la noche entera-tera baby, tú sabe que yo yo siempre ando con la cartera-tera dale, prende otro blunt blunt que hay krippy dentro e la cartera y si quiere meter presión; yeh-eh pue, la herramienta está dentro e la cartera, beba ya esto se jodió -dió vamo a guayar la noche entera-tera -tera pri-yah-yah-yah, ¡farru! yeh-yeh-yeh lanzai bad bunny bad bunny, baby, bebé dímelo flow karloff sharo towers white star pri-yah-yah-yah, ¡blep! one blunt laramercy gang four twenty, 420 rastafari gangalee gangalee jajajaja",V
T2_TRAIN_1005,"bañaremos en la playa io sono il capone della mafia io sono il figlio della mia mamma tu sei uno stronzo di merda, ¡ja ja ja! e un figlio di troia in venezia venezia, venezia venezia, cha, cha, cha! lo tengo preparado, tengo las maletas vamos juntos hasta italia quiero comprarme un jersey a rayas pasaremos de la mafia nos bañaremos en la playa io sono il capone della mafia io sono il figlio della mia mamma tu sei un stronzo di merda e un figlio di troia in... venezia quiero spaghetti... venezia ...y mozarella venezia quiero tirarme... venezia ...a donnatella ¡cha, cha! lo tengo preparado, tengo las maletas vamos juntos hasta italia quiero comprarme un jersey a rayas pasaremos de la mafia nos bañaremos en la playa vamos juntos hasta italia quiero comprarme un jersey a rayas pasaremos de la mafia nos bañaremos en la playa stavamo per farci la numero mile cuando arrivó la guardia civile io sono al capone della mafia si non le prenti ti spacco... la faceia quiero spaghetti... la faceia ...y mozarella la faceia quiero tirarme... la faceia ...a donnatella ¡cha, cha! lo tengo preparado, tengo las maletas vamos juntos hasta italia quiero comprarme un jersey a rayas pasaremos de la mafia nos bañaremos en la playa vamos juntos hasta italia quiero comprarme un jersey a rayas pasaremos de la mafia nos bañaremos en la playa vamos juntos hasta italia quiero comprarme un jersey a rayas pasaremos de la mafia nos bañaremos en la playa",NR
T2_TRAIN_1006,"one, two, three, four no hace mucho que la conocí y que me robó una mirada y cruzamos dos, tres palabras no hace mucho que cuenta me di que me gustaba y después me puse a analizar de qué modo se lo iba a confesar ¿quién se iba a imaginar que también yo le gustaba y que hoy a mi lado está? y cada vez me gusta más, la forma que mira mis ojos después de darme un beso, después de darle un beso nada se compara con ese sentimiento y cada vez me gusta más lo bien que se sienten sus manos recorriendo mi cuerpo, recorriendo su cuerpo puedo darme cuenta que es tan especial y cada vez me gusta más ¡y que se oiga bonito, mi energía norteña! y cada vez me gusta más, la forma que mira mis ojos después de darme un beso, después de darle un beso nada se compara con ese sentimiento y cada vez me gusta más lo bien que se sienten sus manos recorriendo mi cuerpo, recorriendo su cuerpo puedo darme cuenta que es tan especial y cada vez me gusta más",NR
T2_TRAIN_1007,"esta es la cumbia de los trapos! viene el fin de semana, todo a la cancha vamos a ir está todo preparado, el bombo y el trapo para salir al equipo que tiene más aguante, lo llevo dentro del corazón saltando, cantando, tendidos a los trapos dejamos el alma, en el tablón borracho, yo voy cantando con mis amigos voy festejando un triunfo más loco, soy por mi trapo te sigo a muerte por donde vas, porque la vuelta queremos dar queremos dar viene el fin de semana, todo a la cancha vamos a ir está todo preparado, el bombo y el trapo para salir al equipo que tiene más aguante, lo llevo dentro del corazón saltando, cantando, tendidos a los trapos dejamos el alma, en el tablón borracho, yo voy cantando con mis amigos voy festejando un triunfo más loco, soy por mi trapo te sigo a muerte por donde vas, porque la vuelta queremos dar queremos dar borracho, yo voy cantando con mis amigos voy festejando un triunfo más loco, soy por mi trapo te sigo a muerte por donde vas, porque la vuelta queremos dar queremos dar",NR
T2_TRAIN_1008,"el amor tiene firma de autor en las causas perdidas el amor siempre empieza soñando y termina en insomnio es un acto profundo de fe que huele a mentira el amor baila al son que le toquen, sea a dios o al demonio sea a dios o al demonio el amor es la guerra perdida entre el sexo y la risa es la llave con que abres el grifo del agua en los ojos es el tiempo más lento del mudo cuando va de prisa el amor se abre paso despacio, no importa el cerrojo el amor es la arrogancia de aferrarse a lo imposible es buscar en otra parte lo que no encuentras en ti el amor es un ingrato que te eleva por un rato y te desploma porque sí el amor es dos en uno, que al final no son ninguno y se acostumbran a mentir el amor es la belleza que se nutre de tristeza y al final siempre se va el amor casi siempre es mejor cuando está en otra parte luce bien en novelas que venden finales perfectos no te vayas, amor, que aunque duelas, no quiero dejarte si eres siempre un error, ¿por qué nunca se ven tus defectos? puede ser que lo que juzgo sea otra cosa, no lo sé que a mi suerte le a tocado el impostor, tampoco sé el amor es un ingrato que te eleva por un rato y te desploma porque sí el amor es dos en uno, que al final no son ninguno y se acostumbran a mentir el amor es la belleza que se nutre de tristeza y al final siempre se va y no te deja decir lo que quieres decir sin hacerte saber que se escupe hacia arriba es sentarte a mirar pasar frente a ti el desfile mortal del cadáver de todos tus sueños el amor es un ingrato que te eleva por un rato y te desploma porque sí el amor es dos en uno, que al final no son ninguno y se acostumbran a mentir el amor es la belleza que se nutre de tristeza y al final siempre se va",NR
T2_TRAIN_1009,"bebecita bebe-bebecita, uah bebecita lo de nosotro e un secreto, que nadie se entere uah baby, yo siempre me vengo contigo cuando tú te viene uah ante el mundo somos amigo y lo hacemo escondido oh, oh, oh tú y yo solo en mi cama y dios es el testigo oh, oh, oh lo de nosotros es un secreto, pero siempre nos vemo no vemo y to el mundo habla de nosotros, pero siempre nos comemos comemo y tú me hiciste enloquecer, yeh oh-oh-oh, oh-oh y contigo me siento bien, yeh oh-oh-oh, oh-oh, oh, ah y nadie nunca lo va saber bebé, que tú ere mi mujer mi mujer y nadie junto nos quiere ver, pero no vamo a esconder yo te hago el amor bien rico y te aprieto la mano la mano bebé, ya son como la cuatro y pico pero pal sexo es temprano temprano baby, conmigo tú te sientes vivo, pero siempre no matamo lo secretos siempre se saben, baby, tarde o temprano temprano nuestro amor es un secreto, pero siempre nos vemos eh-eh y to el mundo habla de nosotros, pero siempre nos comemos eh-eh y tú me hiciste enloquecer, yeh y contigo me siento bien, yeh y nadie nunca lo va a saber bebé, que yo soy tu mujer mujer y contigo no me quieren ver eh-eh, pero nos vamo a esconder eh, eh, eh imposible el celibato, sin ti me mato y de tu cuerpo soy un tecato -cato bebé, tú ere mía, yo no comparto uah y siempre te rompo toa en mi cuarto, bebé ey imposible el celibato, sin ti me mato y tú ere mío, yo no comparto hasta la muerte hicimo un pacto uah y siempre lo hacemo rico en mi cuarto, bebé bebecita, bebecita babe; uah lo de nosotro e un secreto, que nadie se entere -tere, eh baby, yo siempre me vengo contigo cuando tú te viene eh, eh, eh ante el mundo somos amigo y lo hacemo a escondido -dido tú y yo solo en mi cama y dios es el testigo testigo lo de nosotros es un secreto, pero siempre nos vemo nos vemo; eh-eh y to el mundo habla de nosotros, pero siempre nos comemos comemo y tú me hiciste enloquecer, yeh eh-eh y contigo me siento bien, yeh y nadie nunca lo va a saber, que tú ere mi mujer mujer y contigo no me quieren ver bebé, pero nos vamo a esconder ey, ah, ah oh-oh-oh-oh real hasta la muerte, baby dale, dale, ey baby real hasta la muerte, baby dale, dale, ey, uah uah karol g, uah bebecita, karol g, bebecita oh-oh-oh; uah, uah mera, dime, ez uah, uah; ez who made the beat lo intocable, ¿oíste, bebé? eh, ah oh-oh-oh, oh-oh, oh real hasta la muerte, bebecita eh, eh bebecito ¡brr! uy, anuel eh, eh mera, dime, frabian hmm, no mera, dime, prida ah, uah bebecita mera, dime, eq bebe-bebecita; uah-uah, eh-eh bebe-bebecita, ah-ah-ah-ah bebecita, ah-ah-ah-ah uah-uah, eh-eh",S
T2_TRAIN_1010,"utro: anuel aa] ¡brr! real hasta la muerte, ¿oíte, cabrón? eh perdóname dios mío porque yo he pecado uah to este dinero me tiene enamorado la fama y el poder a mí me secuestraron pero yo no me voa morir y ahora estamo aquí, seguimo aquí yo soy intocable como pablo en medellín yo nunca voa matar a un hermano como caín woh-oh yo tengo mis soldados como osama y hussein hussein, eh brindemo por to el dinero que hacemo hacemo brindemo por lo carro que tenemo que tenemo brindemo por lo cuadrado que vendemo oh-oh-oh-oh y a toa las babies que les metemo brindemo por to el dinero que hacemo hacemo brindemo por lo carro que tenemo que tenemo brindemo por lo cuadrado que vendemo oh-oh-oh-oh y a toa las babies que les metemo eh mis hermanos se mueren por mí yo me muero por ellos también también los kilo en los faldo, los faldo en los bote y por faldo, los kilo son cien cien yo soy una estrella alzo mis cadena como si estuviera en belén amén y yo tengo una cruz en el bicho y tengo a tu puta gritándome amén jaja el diablo rojo, rorrueco, la fn rompe chaleco jeje la droga toas pa los teco y tú te va a morir como cheko jeje 200 mil en el cuello cuello lo kilo e droga y lo sello lo sello te mandamo en el expreso y el talibán se cae del camello ¡brr!; brr el draco pintao louis vuitton louis vuitton la 9 full con el botón brr de enfriamiento el sistemón y de peine de 30 yo tengo un vagón jaja la glope es de la cuarta generación le compré el de 50 al tetón al tetón en el casco te pongo un millón y los gato to van a cazar al ratón brr, brr me compré el panamera -namera acostao en mi celda, desde la nevera desde la nevera y los cabrone que a mí me arrestaron pensaron que me jodieron mi carrera real hasta la muerte pero les hice un millón tando preso y yo soy intocable adentro y afuera 27, cabrón y mi puta está hecha completa y tiene el culo como natalia rivera jaja brindemo por to el dinero que hacemo hacemo brindemo por lo carro que tenemo que tenemo brindemo por lo cuadrado que vendemo oh-oh-oh-oh y a toa las babies que les metemo brindemo por to el dinero que hacemo brindemo por lo carro que tenemo brindemo por lo cuadrado que vendemo y a toa las babies que les metemo ozuna brr brindemo por lo que tenemo uoh-oh-oh-oh el ticket que hicimo, el ticket que hacemo baby; amén de la música, millone recogemo jaja te la traficamo como si fuera el veneno, yo-o-o rafagazo pa sentir donde estoy, no hay ningúno pa yo competir pablo y el chapo de palo refill una falla y te mandamo con los difunto a dormir a tu gata le metemo la cuenta no tiene freno baby por los enemigos brindemo la vía es directa, ya no nos caemo, yeh patek, ap tourbillón cotiza esta combi, ya vale un millón prro no corremo con la traición uoh-oh yo vendía película, ahora monto peliculón brindemo, doble a, en el juego estamo flipiamo la caleta y duplicamo, yeh brindemo por to el dinero que hacemo uah brindemo por lo carro que tenemo brindemo por lo cuadrado que vendemo por las babies que les metemo y ahora estamo aquí tamos aquí seguimo aquí seguimo aquí yo soy intocable como pablo en medellín uoh-oh-oh-oh yo nunca voa matar a un hermano como caín como caín yo tengo mis soldados como osama y hussein ¡brr!",S
T2_TRAIN_1011,a mi chula te traigo para ti estas flores que si ahorita ando borracho mañana será el doble que si ahorita ando borracho mañana será el doble me gusta tu modo de encender mis ilusiones sin duda tú eres la dueña de todos mis amores sin duda tú eres la dueña de todos mis amores por ti ando pisteando botes levantando polvadera desde que mire tu cara me gustaste a la primera con tan solo una risita me pusiste pecho tierra yo soy ese que al mirarte de ganas se desespera yo tengo apartados para mí tus ojos que parecen dos estrellas bajándome del cielo que parecen dos estrellas bajándome del cielo por ti soy celoso y a todo me atrevo mi chula de piel bonita yo soy tu mero dueño mi chula de piel bonita yo soy tu mero dueño por ti ando pisteando botes levantando polvadera desde que mire tu cara me gustaste a la primera con tan solo una risita me pusiste pecho tierra yo soy ese que al mirarte de ganas se desespera,V
T2_TRAIN_1012,na na na na na na noooo na na na na na no don! yo se que el amor se acabo que va a ser dificil ser igual que ya no sientes lo mismo que yo solo te pido una noche más para recordar solamente hagamos sexo olvide el amor quedate conmigo hasta darte el ultimo beso tony dize y ven regalame una noche solo finge que me amas para guardar ese recuerdo por si ya no estas mañana ven regalame otra noche solo finge que me amas para guardar recuerdos por si ya no estas mañana ven regalame una noche aunque solo expreses sentimientos frios yo se que va a pasar despues tranquila que yo sigo mi camino pero dame mas recuerdos pa llevarme de tu piel y buscate un destino porque detras de ti yo no voy a correr hasta hoy seras mi girl mañana seras mi ex pero aqui te espero si algun dia quieres volver ra siempre y cuando no me dejes esperando puede ser que por ahi llegue otra mujer y me toca a mi fingir que yo la amo pues haber si me enamoro sin querer ven aqui acabemos con esto tu decides lo que pase luego cuando lleguemos a la cama solo finge que me amas que yo me encargare del resto ven aqui acabemos con esto tu decides lo que pase luego cuando lleguemos a la cama solo finge que me amas que yo me encargare del resto y ven regalame otra noche solo finge que me amas para guardar este recuerdo por si ya no estas mañana ven regalame otra noche solo finge que me amas para guardar recuerdos por si ya no estas mañana el rey! regalame el ultimo beso de esos que el primer dia las partes de mi cuerpo mientras te hacia mia se que ya no sientes amor que todo eso cambio pense que eras mia ... dulce ironia yo en tu cuerpo en la cama lo note ya tu no eras la misma conmigo tu que solo lo hacias por placer por mi ya no sentias mas amor pero no luchare y me resignare finge que sientes amor mañana todo termino imaginalo vamos a hacer por primera vez que todo es perfecto pensemos que nada paso y solamente hagamos sexo por ultima vez un encuentro de una noche el rey! mañana me voy muy lejos y no me llames permiteme ser tu amante don don y ven regalame una noche solo finge que me amas para guardar ese recuerdo por si ya no estas mañana ven regalame otra noche solo finge que me amas para guardar recuerdos por si ya no estas mañana los mas salvajes ooo pina records sencillo el rey don omar el rey! don! la melodia ya esta en la calle tony dize otra mas de nosotros na na na na na no na na na na na no,S
T2_TRAIN_1013,"yo me conformo con el humo la nota yo la subo de abajo ella dice que tiene su marido y se le olvida cada vez que la majo yo me conformo con el humo la nota yo la subo de abajo ella dice que tiene su marido y se le olvida cada vez que la majo tu tele chihuahua gua gua perrita te mande mi nower we we mala no te asumbres, si cuando el te dé tu menciones mi nombre yyyy tu tele chihuahua gua gua perrita te mande mi nower we we mala no te asumbres, si cuando el te dé tu menciones mi nombre yyyy no esta de na él trabajando y tu poniendome bonita no esta de na él dice que te cumple to los requisitos y dice a, dice a, dice a, dice a a coño tipa tu te sabe las vocales y dice a, dice a, dice a, dice a a coño dame la a tu si sabe y dice a, dice a, dice a, dice a a coño tipa tu te sabe las vocales y dice a, dice a, dice a, dice a a coño dame la a tu si sabe yo me conformo con el humo la nota yo la subo de abajo ella dice que tiene su marido y se le olvida cada vez que la majo yo me conformo con el humo la nota yo la subo de abajo ella dice que tiene su marido y se le olvida cada cez que la majo tu tele chihuahua gua gua perrita te mande mi nower we we mala no te asumbres, si cuando el te dé tu menciones mi nombre yyyy tu tele chihuahua gua gua perrita te mande mi nower we we mala no te asumbres, si cuando el te dé tu menciones mi nombre yyyy mi mujer se puso paloma miranda porque le subi la falda y se le vió la tanga ella me dice que le ganga pero le llegue le llegue que ella es una valanda se me sube encima aprobecha que estoy abajo bajo tu que eres del efe ella te manda pal carajo rajo sabe que ella grita grita cuando yo la majo majo y a ese paraguayo le dije tu tiene un ajo no esta de na él trabajando y tu poniendome bonita no esta de na él dice que te cumple to los requisitos y dice a, dice a, dice a, dice a a coño tipa tu te sabe las vocales y dice a, dice a, dice a, dice a a coño dame la a tu si sabe y dice a, dice a, dice a, dice a a coño tipa tu te sabe las vocales y dice a, dice a, dice a, dice a a coño dame la a tu si sabe hey dejamelo presentarlo a mi que enrique sabe atomic otro way jl music jerry el sonido perfecto eh eh denle jonoel castillo",S
T2_TRAIN_1014,"letra de el teke teke ft. carlitos wey abusadora, mata hombre no me dee hay no me de, tanto golpe mujer hay mi madre pero mami, pero no te kille dime te va da el teke teke y ahora pero mami, pero no te kille dime te va da el teke teke y ahora el teke teke y ahora el teke teke y ahora el teke teke, teke teke, teke teke y ahora el teke teke y ahora el teke teke y ahora el teke teke, teke teke, teke teke y ahora mami no te lleve de la gente que lo que quiero e quererte ello lo que quieren que tú me tumbe lo diente ten algo muy presente que lo sepa el presidente vamono pa la casa no me de alante de la gente pero mami, pero no te kille dime te va da el teke teke y ahora pero mami, pero no te kille dime te va da el teke teke y ahora el teke teke y ahora el teke teke y ahora el teke teke, teke teke, teke teke y ahora el teke teke y ahora el teke teke y ahora el teke teke, teke teke, teke teke y ahora no te ponga así y echa pa ca ven que ete trigueño a ti te quiere oye toca si te déjate llega y te déjate acaricia seguro que con carlito wey tú te va dale banda a to, ponte pa mi tengo pal de truco que te van hace feliz besito por aquí, con vainita por halla con pal de one fin-fuan y el teke teke se te va pero mami, pero no te kille dime te va da el teke teke y ahora pero mami, pero no te kille dime te va da el teke teke y ahora el teke teke y ahora el teke teke y ahora el teke teke, teke teke, teke teke y ahora el teke teke y ahora el teke teke y ahora el teke teke, teke teke, teke teke y ahora y oye diamante y yiyo no se dejen da golpe de la mujere que eso no e fácil carlitos wey con crazy design y ya tú sabe que lo que, que lo que victor gorra, de lo mío beethoven y ruby lexingthon y ta tú sabe que lo que el palo musical",V
T2_TRAIN_1015,"a decían que cargaba el diablo, mentiras no traía nada lo que traiba en su cintura, era una pistola escuadra robaba y mataba gente, porque así se divertía su cabeza tenía precio, quince mil pesos valía juan martha era aguerrido y temido del gobierno los rurales le temían, como si fuera veneno su madrecita lloraba, lloraba y se lo decía si me dieran libre a mi hijo, quince mil pesos daría ya no llores madrecita, ya no les ofrezcas nada que llegando a aquel cerrito, yo me río de la acordada ya no llores madrecita, no me estés atormentando que de cien vidas que debo, con una la estoy pagando esta noche con la luna, y mañana con el sol me van a quitar la vida, sea por el amor de dios ya con esta me despido, pero les dejo una carta para que sigan cantando el corrido de juan martha",NR
T2_TRAIN_1016,"sé que está en algún lugar mejor donde no hay abuso, fuera de este mundo quiero encontrar el medio para yo poder hablar con ella, poder decirle a ella que aquí todo está peor que al igual que ella, mi voluntad también murió le quiero platicar que todo sale mal que yo la alcanzaría, teniendo la oportunidad sé que ella se siente mejor allá no hay suplicio, sería muy impulsivo el utilizar el medio y llegar a lo desconocido sentirla al lado mío, y decir que todo está peor que al igual que ella, mi esperanza se murió la quiero abrazar, que todo sea igual mi vida ya es tan gris que el dolor jamás se marchará me debería de acordar, debo yo recordar y sentirse mejor es mejor no creer en el amor, así como le hago yo la debería de odiar por dejarme aquí, pero ella no escogió soy un simple amante loco y yo, he aprendido mi lección sé que está en algún lugar mejor donde no hay abuso, fuera de este mundo quiero encontrar el medio para yo poder hablar con ella, poder decirle a ella que aquí todo está peor que al igual que ella, mi voluntad también murió la quiero saludar, a su oído suspirar que mientras yo la extraño, mi vida desvanece más",NR
T2_TRAIN_1017,"buenas noches mis queridos amigos todo el mundo a bailar y a gozar con el ritmo contagioso de la bolsa y estos queridos psicópatas itinerantes ¡bersuit vergarabat! mientras todos los reptiles estaban preocupados por el asadito él se fue muy apurado al micro a buscar un poco e vino... y para disimular, mordió un cacho de pan que luego lo metió en el bolsillo y para darse cuenta, te digo no hay que ser muy pillo... devolvé la bolsa devolvé la bolsa devolvele a huguito su generosidad... si esta noche la bolsita no aparece la monada se enloquece veni y entregá la cameruza ahora te vamo a perdonar... sos sos sos el único rabioso que hay esquivando las miradas da envidia verte mandibulear terminá con la pavada... devolvé la bolsa devolvé la bolsa devolvele a huguito su generosidad... devolvé la bolsa devolvé la bolsa devolve a huguito su generosidad... nos comimos una vaca cruda y nos parece poco si seguimos con esta alegría nos vamo a volver locos... matemos al payaso ahora arriba de la mesa que esta noche no nos puede faltar esta noche no nos puede faltar... esta noche no nos puede faltar esta noche no nos puede faltar esta noche esta noche esta noche no nos puede faltar devolvé la bolsa, no nos puede faltar devolvé la bolsa, no nos puede faltar devolvele a huguito su generosidad... devolvé la bolsa, devolvé devolvé la bolsa, devolvé devolvele al pueblo su generosidad su generosidad su generosidad ¡fuerte ese aplauso!",NR
