id,lyrics,reasoning,label
T1_TRAIN_1754,"fama, dicen que tengo mala fama que me enamoro por la noche y se me pasa en la mañana ah culpa, lo siento no tengo la culpa que no me den lo suficiente yo soy exigente y los nenes se asustan mm lo primero es que sea soltero con cerebro sería el dos que esté bueno va de tercero y de paso tenga buen humor así, sí sí lo quiero para mí, mí cuando me lo encuentre, yo no no, no lo dejo ir de aquí así, sí sí lo quiero para mí, mí cuando me lo encuentre, yo no no, no, no lo dejo mira que no, yo no lo suelto no que si me fui con maluma, no dicen que yatra y ozuna, no yo duermo sola en mi cama y no me preocupa mi mala fama yo hago lo que quiero si me da la gana no busco un romeo de fin de semana que me venda las estrellas sin llevarme al cielo las promesas falsas se las lleva el viento vuela que vuela que se perdió si hay un culpable esa no soy yo si digo que no es porque no quiero pero al indicado no le pongo un pero no, no, no, no vuela que vuela que se perdió perdió, oh si hay un culpable esa no soy yo si digo que no es porque no quiero pero al indicado... así, sí sí lo quiero para mí, mí cuando me lo encuentre, yo no no, no lo dejo ir de aquí así, sí sí lo quiero para mí, mí cuando me lo encuentre, yo no no, no, no lo dejo mira que no, yo no lo suelto no que si me fui con maluma, no que si neymar o que ozuna, no yo duermo sola en mi cama y no me preocupa mi mala fama mi mala fama ah ah ah ah, ah lo primero es que sea soltero con cerebro sería el dos que esté bueno va de tercero y de paso tenga buen humor así, sí así sí lo quiero para mí, mí mí cuando me lo encuentre, yo no no, no lo dejo ir de aquí así, sí sí lo quiero para mí, mí cuando me lo encuentre, yo no no, no, no lo dejo mira que no, yo no lo suelto no","La letra de esta canción no es misógina porque la mujer que canta la canción está expresando sus deseos y expectativas en cuanto a encontrar a alguien que cumpla ciertos criterios (ser soltero, tener cerebro, ser guapo y tener buen sentido del humor). Además, ella afirma que no dejará que nadie se interponga en su camino hacia encontrar a esa persona.",0
T1_TRAIN_1755,"fuiste tú tenerte fue una foto tuya puesta en mi cartera un beso y verte hacer pequeño por la carretera lo tuyo fue la intermitencia y la melancolía lo mío fue aceptarlo todo porque te quería verte llegar fue luz, verte partir un blues fuiste tú de más está decir que sobra decir tantas cosas o aprendes a querer la espina o no aceptes rosas jamás te dije una mentira o te inventé un chantaje las nubes grises también forman parte del paisaje y no me veas así si hubo un culpable aquí fuiste tú qué fácil fue tocar el cielo la primera vez cuando los besos fueron el motor de arranque que encendió la luz que hoy se desaparece así se disfraza el amor para su conveniencia aceptando todo sin hacer preguntas y dejando al tiempo la estocada a muerte nada más que decir solo queda insistir dilo fuiste tú la luz de neón del barrio sabe que estoy tan cansada me ha visto caminar descalza por la madrugada estoy en medio del que soy y del que tú quisieras uh queriendo despertar pensando como no quisiera uh y no me veas así uh si hubo un culpable aquí fuiste tú qué fácil fue tocar el cielo la primera vez cuando los besos fueron el motor de arranque que encendió la luz que hoy se desaparece así se disfraza el amor para su conveniencia aceptando todo sin hacer preguntas y dejando al tiempo la estocada a muerte nada más que decir nada más que decir solo queda insistir oh, fuiste tú qué fácil fue tocar el cielo la primera vez cuando los besos fueron el motor de arranque que encendió la luz que hoy se desaparece así se disfraza el amor para su conveniencia aceptando todo sin hacer preguntas y dejando al tiempo la estocada a muerte nada más que decir si quieres insistir fuiste tú","La letra de esta canción no es misógina porque habla de aceptar y querer a alguien tal y como es, sin juzgarlo ni criticarlo. Además, la canción menciona que ""las nubes grises también forman parte del paisaje"" y que ""nada más que decir solo queda insistir"", lo que sugiere una actitud positiva y respetuosa hacia la otra persona.",0
T1_TRAIN_1756,iveget tickets as low as $39 madrecita querida mil perdones te pido si por esa traidora te deje en el olvido y ya ves madrecita con lo mal que ha pagado solo tú me comprendes solo tú me has amado vuelvo a ti madrecita a llorar en tus brazos y a curar si es posible mi alma ya hecha pedazos como tu a mi me quieres malo pobre y perdido así yo a ella la quiero pues odiar no he podido junto a ti todo tengo amor puro y sincero y no obstante mamita ella es falsa y la quiero vuelvo a ti madrecita a llorar en tus brazos y a curar si es posible mi alma ya hecha pedazos,"La letra de esta canción no es misógina porque habla sobre el arrepentimiento del autor hacia su madre y cómo ella siempre estuvo ahí para él, incluso cuando cometió errores. La canción muestra un sentimiento de amor y respeto hacia la madre, sin hacer referencia negativa alguna hacia las mujeres en general. Además, el hecho de que el autor vuelva a buscarla y le pida perdón demuestra un acto de humildad y reconocimiento de sus acciones pasadas.",0
T1_TRAIN_1757,"otra madrugada en que tú no te encuentra eh; eh, eh otra noche que mi alma se lamenta eh, eh dime si tú tá feliz como aparenta dime si ya me olvidate o dime si tá disimulando que todavía aquí sigo esperando esta soledad me está matando, y sigo maquinando si tú me olvidaste, ma ma o si tá disimulando oh, woh yo sigo esperando que tú regrese yo me arrepiento de toa las vece que te fallé arrep?ntío al cien y tú sigue en la tuya, ignorándom? lo dm dichoso son los ojos que te ven ese culo tá grande, ahora e que eso se ve bien pero yo no sé de quién porque ya tú no ere mía como cuando entera te comía y tú lo repetía en el asiento me dejaste sin ánimo y sin aliento enrolo lo phillie, pero ni los prendo parece que no fue mentira me dijiste que te iba a vece yo prendo pa olvidarte y lo único que hago es recordarte dime si ya me olvidate o dime si tá disimulando que todavía aquí sigo esperando esta soledad me está matando, y sigo maquinando si tú me olvidaste, ma ma; eh; eh, eh o si tá disimulando oh, woh; eh, eh yo sigo esperando que tú regrese yo me arrepiento de toa las vece que te fallé por todo el daño que te hice por to las marca y cicatrice que hicieron que tu corazón se frice tuve con mucha mujere que nunca quise y ahora me arrepiento cuando llega la noche y yo no te tengo cuando miro la luna, siempre te pienso, ma pero tú no está; ahora juego con la soledad y me arrepiento cuando llega la noche y yo no te tengo cuando miro la luna, siempre te pienso, oh no te olvido por má que prendo, oh, oh otra madrugada en que tú no te encuentra eh; eh, eh otra noche que mi alma se lamenta eh, eh dime si tú tá feliz como aparenta dime si ya me olvidate o dime si tá disimulando que todavía aquí sigo esperando esta soledad me está matando, y sigo maquinando si tú me olvidaste, ma ma o si tá disimulando oh, woh yo sigo esperando que tú regrese yo me arrepiento de toa las vece que te fallé rc la sensación ¿tú no sabe que nosotro somo de alma rosa? mundito high class draco, big chriss lo muchachone yo yais, je","La letra de la canción no es misógina porque el cantante expresa sus sentimientos hacia su ex pareja de manera respetuosa y sin hacer juicios de valor hacia ella. Además, reconoce su error al fallarle y muestra arrepentimiento por ello. También menciona que aún piensa en ella y desea que vuelva, lo cual demuestra un deseo sincero y amoroso. En resumen, la letra refleja un proceso de reflexión y superación personal, lejos de cualquier actitud ofensiva hacia la mujer.",0
T1_TRAIN_1758,"que calor, ¡oh-eh, oh! que calor que tengo yo que levanten las manos como yo el que quiere un vino en cartón el que quiere un vino en cartón ¡pibes chorros! y dice eh, eh, eh, eh, eh, eh, eh, eh, eh, eh que calor, que calor, ¡oh-eh, oh! que calor que tengo yo que levanten las manos como yo el que quiere un vino en cartón el que quiere un vino en cartón y las manos arriba haciendo palmas, palmas y dice eh, eh, eh, eh, eh, eh, eh, eh, eh, eh que levante la mano el que quiera tomar que la caja de vino va a empezar a pasar que levante la mano el que quiera tomar que la caja de vino va a empezar a pasar que levante la mano el que quiera tomar que la caja de vino va a empezar a pasar que levante la mano el que quiera tomar que la caja de vino va a empezar a pasar que la caja de vino va a empezar a pasar ¡pibes chorros! que calor, que calor, ¡oh-eh, oh! que calor que tengo yo que levanten las manos como yo el que quiere un vino en cartón el que quiere un vino en cartón que levante la mano el que quiera tomar que la caja de vino va a empezar a pasar que levante la mano el que quiera tomar que la caja de vino va a empezar a pasar que levante la mano el que quiera tomar que la caja de vino va a empezar a pasar que levante la mano el que quiera tomar que la caja de vino va a empezar a pasar que la caja de vino va a empezar a pasar","La letra de esta canción no es misógina por varias razones. En primer lugar, la letra se refiere a la bebida alcohólica llamada ""vino en cartón"" y no hace ninguna referencia negativa o ofensiva hacia las mujeres. Además, la letra alienta a levantar las manos y participar en la música y el baile, lo que promueve la inclusión y la diversión.",0
T1_TRAIN_1759,"s, sin ataduras, sin penas amor, la trde termino, colgada en la pared en el suelo un reloj me cuesta ceer que todo empezo al exigirnos la condicion de amarnos cuando halla tiempo y aceptarle todo amor la tarde comenzo, cubriendonos la piel en un cuarto para dos te invito a comer la pizza que ayer dejamos huerfana en el mantel. te invito a beber todo lo que quieras de mi coro: te propongo vayamos al cine y besarnos entre mucha gente, compartir un refresco los dos en nuestras bocas como un aguardiente; nevegar a tu medida una vez tan solo vida...te propongo te invito a comer la pizza que ayer dejamos huerfana en el mantel. te invito a beber todo lo que quieras de mi coro: te propongo vayamos al cine y besarnos entre mucha gente, compartir un refresco los dos en nuestras bocas como un aguardiente; nevegar a tu medida una vez tan solo vida...te propongo ***por que no aceptas mi amor como te lo propongo, de cara al tiempo**** de cara al tiempo. propongo este amor que es un derroche de sentimiento ***por que no aceptas mi amor como te lo propongo, de cara al tiempo**** y te propongo. demonos un beso, vamos al cine, que no se termine ese cariño tan nuestro ***por que no aceptas mi amor como te lo propongo, de cara al tiempo**** amor la tarde termino y todavia nos sobra tiempo ***por que no aceptas mi amor como te lo propongo, de cara al tiempo**** esta propuesto navegar una vez a tu medida y darle sentido a mi vida ***por que no aceptas mi amor como te lo propongo, de cara al tiempo**** sueltale las riendas a tu amante corazon y llename de emocion por que eso pretendo ***por que no aceptas mi amor como te lo propongo, de cara al tiempo**** te propongo mi amor asi, sin barreras sin reproches, sin medidas, sin ataduras, sin penas","La letra de la canción no es misógina porque promueve la igualdad y el respeto en la relación amorosa. La canción sugiere compartir decisiones importantes, como ir al cine o elegir qué comer, y también propone un beso y una cita romántica. Además, la letra no hace referencia a ninguna forma de violencia o discriminación hacia las mujeres. Por lo tanto, podemos concluir que la canción es inclusiva y respetuosa con todas las personas, independientemente de su género.",0
T1_TRAIN_1760,"a mi cintura, cintura destaca cuando anda va causando impresión cada día cuando levanta brilla como el sol su vestido de seda calienta mi corazón como en una novela en la televisión eh, me acerco a ti bailemos, juguemos eh, acércate, oh porque mi cintura necesita tu ayuda no lo tengo en las venas y no la puedo controlar creo que mi cintura choca con mi cultura tropiezo con la arena ya no me puedo controlar y bajando, bajando, eh olvidando, olvidando que estoy bailando, bailando, eh y así hasta el amanecer porque mi cintura necesita tu ayuda no lo tengo en las venas voy a aprender a controlar mi cintura, cintura mi cintura, cintura ¿por qué no bajamos a la playa para así practicar pronto por la mañana y así no hay nadie más? cuando bailo contigo tu cuerpo me da calor besito a besito mi fruta de la pasión eh, me acerco a ti bailemos, juguemos eh, acércate, oh porque mi cintura necesita tu ayuda no lo tengo en las venas y no la puedo controlar y bajando, bajando, eh olvidando, olvidando que estoy bailando bailando, eh y así hasta el amanecer porque mi cintura necesita tu ayuda no lo tengo en las venas voy a aprender a controlar mi cintura, cintura ven hacia mí, ven hacia mí como las olas del mar ven hacia mí, ven hacia mí que ya no puedo parar ven hacia mí, ven hacia mí como las olas del mar ven hacia mí, ya no puedo parar y bajando, bajando, eh olvidando, olvidando que estoy bailando bailando, eh y así hasta el amanecer porque mi cintura necesita tu ayuda no lo tengo en las venas voy a aprender a controlar y bajando, bajando, eh olvidando, olvidando que estoy bailando bailando, eh y así hasta el amanecer mi cintura, cintura mi cintura, cintura","La letra de esta canción no es misógina porque promueve la igualdad entre hombres y mujeres al pedirle a la mujer que controle su cintura, algo que también se le pide al hombre. Además, la letra habla de cómo el cuerpo de la mujer puede ser fuente de placer para el hombre y cómo pueden disfrutar juntos de la música y el baile. Esto demuestra una actitud positiva hacia la relación entre ambos géneros y un enfoque en la conexión y el disfrute mutuo.",0
T1_TRAIN_1761,"a ithier me liberé, me liberé me liberé, me liberé gracias a dios me liberé me liberé, me liberé gracias al cielo me liberé me liberé de mujeres perversas que quieren hacer mi vida de cuadritos me liberé de chicas sin escrúpulos me liberé de oria y socorrito me liberé de nancy, de rebeca, de olga damaris, helga y de giselle me liberé tambien de raquel gracias a dios me libere me liberé de mariela y de fe gracias al cielo me libere me liberé de mujeres perversas que quieren hacer mi vida de cuadritos me liberé de chicas sin escrúpulos me liberé de oria y socorrito me liberé de nancy, de rebeca, de olga damaris, helga y de giselle me liberé tambien de raquel gracias a dios me libere me liberé de mariela y de fe gracias al cielo me libere todas me insultaban me decían mujeriego, no te dejaré vivir en paz donde quiera que te encuentre te la formo y no sé por qué será pero que todas me insultaban me decían mujeriego, no te dejaré vivir en paz donde quiera que te encuentre te la formo y yo me pregunto, y yo no me explico qué razón ellas tendrán por eso lo tuve que hacer me liberé, me liberé gracias a dios me liberé me liberé, me liberé gracias al cielo me liberé que yo no quiero mas complicaciones, por eso me liberé fueron tantas las presiones que me puse los patines me puse en bolina y tuve que correr que yo no quiero mas complicaciones, por eso me liberé mujeres egoístas me querían sólo para ellas para ellas nada más, y así no puede ser que yo no quiero mas complicaciones, por eso me liberé recuerdo a mi madre cuando les decía bendito, si él es un muchacho bueno, si ese es un hombre de bien que yo no quiero mas complicaciones, por eso me liberé a toditas les quiero decir que el amor hay que compartirlo y si no, im sorry, goodbye my girl que yo no quiero mas complicaciones, por eso me liberé libre yo soy me liberé, me liberé que yo no quiero mas complicaciones, por eso me liberé y no me debo a nadie me liberé, me liberé más complicaciones yo no quiero, ¿para qué? de sombras y de ese olvido ya yo no quiero saber más complicaciones yo no quiero, ¿para qué? a gozar libre sin problema, buena vida me dare sí, yo me liberé, me liberé me liberé me liberé, me liberé sí, yo me liberé, me liberé me liberé me liberé, me liberé más complicaciones yo no quiero, ¿para qué? yo no quiero que me digan lo que yo tengo que hacer más complicaciones yo no quiero, ¿para qué? que yo no quiero cantaleta, de todo yo me cansé sí, yo me liberé, me liberé me liberé me liberé, me liberé sí, yo me liberé, me liberé me liberé me liberé, me liberé que yo no quiero mas complicaciones, por eso me liberé sí, me siento bien me liberé, me liberé que yo no quiero mas complicaciones, por eso me liberé preguntale a julito, o a ithier me liberé, me liberé","La letra de la canción no es misógina porque se refiere a las mujeres como ""mujeres egoístas"" y ""mujeres perverso"", pero también menciona que quiere liberarse de esas mujeres. Además, dice que quiere compartir el amor y no quiere complicaciones. La letra también habla de su madre y cómo ella enseñó a sus hijas a compartir el amor.",0
T1_TRAIN_1762,"no dejabas de mirar, estabas sola completamente bella y sensual algo me arrastro hacia ti como una ola y fui y te dije, hola, ¿qué tal? esa noche entre tus brazos caí en la trampa casaste al aprendiz de seductor y me diste de comer sobre tu palma haciéndome tu humilde servidor amiga, hay que ver como es el amor que vuelve a quien lo toma, gavilán o paloma pobre tonto, ingenuo, charlatán que fui paloma por querer ser gavilán amiga, hay que ver como es el amor que vuelve a quien lo toma, gavilán o paloma fui bajando lentamente tu vestido y tu no me dejaste ni hablar solamente suspirabas: te necesito abrázame mas fuerte, más al mirarte me sentí desengañado solo me dio frío tu calor lentamente te solté de entre mis brazos y dije: estate quieta, por favor amiga, hay que ver como es el amor que vuelve a quien lo toma, gavilán o paloma pobre tonto, ingenuo, charlatán que fui paloma por querer ser gavilán amiga, hay que ver como es el amor que vuelve a quien lo toma, gavilán o paloma pobre tonto, ingenuo, charlatán que fui paloma por querer ser gavilán","La letra de la canción no es misógina porque el protagonista se dirige a la mujer de forma respetuosa y galante. Además, la mujer tiene un papel activo en la interacción entre los dos personajes, ya que ella también responde a los avances del hombre. La letra refleja una situación romántica y sensual, pero sin ningún tipo de objetivización o menosprecio hacia la mujer.",0
T1_TRAIN_1763,"me caí de la nube que andaba como a veinte mil metros de altura por poquito que pierdo la vida esa fue mi mejor aventura por la suerte caí entre los brazos de una linda y hermosa creatura me tapo con su lindo vestido y corriendo pues me esconder me llevo me colmo todo el cuerpo de besos y abrazada, conmigo lloro preguntaba que yo le digiera que persona de allá me aventó no le pude decir nada, nada solamente pensé en la maldad me subí hasta la nube mas alta y tirarme a matar de verdad y olvidar a una ingrata perfora que en mi cara me supo engañar me tapo con su lindo vestido y corriendo pues me esconder me llevo me colmo todo el cuerpo de besos y abrazada, conmigo lloro preguntaba que yo le digiera que persona de allá me aventó no le pude decir pues nada, nada solamente pensé en la maldad pues me subí hasta la nube mas alta y tirarme a matar de verdad y olvidar a una ingrata perfora en mi cara me supo engañar","La letra de esta canción es misógina porque presenta a la mujer como un objeto desechable. La mujer es presentada como algo que se puede usar y luego desechar sin consecuencias negativas para el hombre. Esto es degradante y denigrante para las mujeres. Además, la canción también presenta a la mujer como alguien que está dispuesta a hacer cualquier cosa para complacer al hombre, incluso si eso significa mentir o engañarlo.",1
T1_TRAIN_1764,"yo esta noche sin tu amor tantas promesas que se apagan hoy y no sabemos ni el porqué porque el amor se esta muriendo, no tras el porton de aquel cafe tantas parejas que se aman hoy a oscuras y en su fantasía tantos amores se reencuentran hoy en todas las canciones y las poesías yo quería parar el tiempo con tus ojos viéndome con las ganas de quedarme así, abrazándote y parar aquel momento cada vez que tú te ibas yo quería, sí, quería yo quería cambiar el mundo, pero el mundo es como es cuántas ganas de escarbar dentro de tu alma yo quería tenerte sola, y que fueras para siempre mía yo quería, sí, quería tantos momentos que se extrañan hoy tu olor, tu risa y tu alegría las cosas pasan y así es el amor mas no lo entiendo, no lo acepto, no yo quería parar el tiempo con tus ojos viéndome con las ganas de quedarme así, abrazándote y parar aquel momento cada vez que tú te ibas yo quería, sí, quería y yo quería, sí, quería yo quería tenerte sola, y que fueras para siempre mía yo quería, sí, quería tantas parejas que se aman hoy y yo esta noche sin tu amor","La letra de la canción no es misógina porque habla del amor entre dos personas, independientemente de su género. Además, la letra expresa los sentimientos y deseos del cantante hacia la otra persona, sin hacer referencia a ninguna forma de discriminación o desigualdad. Por último, la letra también muestra el deseo del cantante de compartir momentos especiales con la otra persona y tener un vínculo duradero.",0
T1_TRAIN_1765,"s caballo prieto azabache como olvidarte te debo la vida cuando iban a fusilarme las fuerzas leales de pancho villa fue aquella noche nublada una avanzada me sorprendio y despuã©s de desar marme fui condenado al paredã³n ya cuando estuve en capilla le dijo villa a su asistente me apartas ese caballo por educado y obediente sabia que no iba a escaparme solo pensaba en mi salvaciã³n y tu mi prieto azabache tambien pensaste igual que yo recuerdo que me dijeron pide un deseo pa justiciarte yo quiero morir montao en mi caballo prieto azabache y cuando en ti me montaron y prepararon, la ejecucuciã³n mi voz de mando esperaste te abalanzaste sobre el pelotã³n con tres balazos de mauser corriste azabache, salvando mi vida lo que tu hiciste conmigo caballo amigo no se me olvida no pude salvar la tuya y la amargura me hace llorar por eso prieto azabache no he de olvidarte nunca jamã¡s","La letra de esta cancion no es misogina porque habla de un hombre que recuerda a su caballo, quien le salvo la vida. El caballo, llamado ""prieto azabache"", es descrito como ""educado y obediente"" y ""no iba a escaparme solo"". Además, el hombre expresa su gratitud hacia el caballo por haberle ayudado a sobrevivir.",0
T1_TRAIN_1766,soy ese vicio de tu piel que ya no puedes desprender soy lo prohibido soy esa fiebre de tu ser que te domina sin querer soy lo prohibido soy esa noche de placer la de la entrega sin papel soy tu castigo porque en tu falsa intimidad en cada abrazo que le das sueñas conmigo soy el pecado que te dio nueva ilusión en el amor soy lo prohibido soy la aventura que llegó para ayudarte a continuar en tu camino soy ese beso que se da sin que se pueda comentar soy ese nombre que jamás fuera de aquí pronunciarás soy ese amor que negaras para salvar tu dignidad soy lo prohibido,"La letra de esta canción no es misógina porque habla de una relación entre dos personas en la que ambos se desean y se atraen mutuamente. La letra describe cómo el autor es un ""vicio"" y ""prohibición"" para la otra persona, pero también menciona que es ""esa noche de placer"" y ""aventura"" que ayuda a la otra persona a seguir adelante en su vida.",0
T1_TRAIN_1767,"voy inventando pasatiempos para no pensar ahora que tú te vas estoy tratando de olvidarme de lo que será ahora que no estarás y no puedo comprender a la razón has logrado enamorar mi corazón estoy casi seguro que no queda nada si tú no estás solo mi alma vaga yo te lo aseguro no tendré mañana tú eras para mí la vida y esperanza eres como oxígeno y calor un bien necesario, inspiración la musa que calma mis sentidos con su voz mi complemento eres tú estoy tratando de esconderme y nunca más hablar a ver si puedo olvidar perderme en un desierto inmenso y nunca regresar quizá lo pueda lograr y no puedo y tengo miedo sin tu amor has logrado enamorar mi corazón estoy casi seguro que no queda nada si tu no estas solo mi alma vaga yo te lo aseguro no tendré mañana tú eras para mí la vida y esperanza eres como oxígeno y calor un bien necesario, inspiración la musa que calma mi sentidos con su voz mi complemento eres tú eres mi principio infinito mi tranquilidad y mi obsesión necesito de tus labios de tu abrazo y de tu olor estoy casi seguro que no queda nada si tú no estás solo mi alma vaga yo te lo aseguro no tendré mañana tú eras para mí la vida y esperanza eres como oxígeno y calor un bien necesario, inspiración la musa que calma mis sentidos con su voz mi complemento eres tú mi complemento eres tú","La letra de esta canción no es misógina porque el autor está expresando sus sentimientos hacia otra persona, específicamente hacia una mujer. Está diciendo que ella es su fuente de vida, su inspiración y su musa. Además, está describiendo cómo se siente cuando ella no está presente, lo cual demuestra que valora su relación y su presencia en su vida.",0
T1_TRAIN_1768,"aventura amor, escucha las palabras de romeo ¿será esto un sueño, que te perdí, que en verdad ya no te tengo? cuanto quisiera cerrar mis ojos y empezar de nuevo ¿será posible? ¿podré olvidar aquel romance apasionado? ¿será posible un día decirte que por fin ya no te amo? lo dudo mucho mi amor es como ver un pez del mar poder volar y aunque te deje de amar es imposible que te pueda olvidar si me enseñaste a querer también enséñame a olvidar esto que siento porque eres tú, niña querida la mujer a quien yo amo y a quien quiero ¿quién sanará este dolor que me dejaste en mi interior cuando te fuiste? quien inventó el amor debió dar instrucciones pa evitar el sufrimiento llevo en mis venas la magia de tus besos el fruto de este amor lo veo como un juego al fin de la jugada tú saliste ganadora hoy por ti yo estoy yo sufriendo aprendí a amar estando a tu lado me enseñaste a querer y me hiciste un daño fuiste mi profesora en el amor y en tus clases de amor no me enseñaste de lo malo si me enseñaste a querer también enséñame a olvidar esto que siento porque eres tú, niña querida la mujer a quien yo amo y a quien quiero sabes, te amo tanto que me da miedo volver a verte no, no, no, no ha, let me find out ¿será tu ego que te empujo a otro hombre con dinero? y si es así, pues trataré de resignarme por completo ay dios, ¿serán tus cartas de amor, la soledad que me hace recordarte? ¿o las novelas que tú veías tan ansiosa tomando café? sabes mi amor mi única meta fue lograr tenerte aquí pero hoy perdí la ilusión y la esperanza de que tú vuelvas a mí si me enseñaste a querer también enséñame a olvidar esto que siento porque eres tú, niña querida la mujer a quien yo amo y a quien quiero ¿quién sanará este dolor que me dejaste en mi interior cuando te fuiste? quien inventó el amor debió dar instrucciones pa evitar el sufrimiento y dios me ha concedido el por lo menos verte quizás porque rogué una vez más tenerte pero hoy me he dado cuenta de que no vale tu presencia si tú a mí ya no me amas cada mañanita despierta un infeliz y yo soy uno de ellos porque sufro por ti papá me dijo que no llores por mujeres y por ti eso es lo que hago show me how to forget you oh, please mi amor, no, no, no show me how to forget you oh, please mi amor, no, no, no esta noche quiero volver a verte y vivir contigo una aventura esta noche quiero volver a verte y vivir contigo una aventura esta noche quiero volver a verte y vivir contigo una aventura esta noche quiero volver a verte y vivir contigo una aventura","La letra de la canción no es misógina porque se centra en la relación entre dos personas, sin hacer juicios de valor hacia ninguna de ellas. Además, la letra muestra cómo el personaje masculino está dispuesto a aprender y superar sus sentimientos por la persona amada, reconociendo su error y buscando superarlo. También se menciona que el personaje masculino quiere olvidarla, pero al mismo tiempo desea verla nuevamente para tener una nueva aventura juntos.",0
T1_TRAIN_1769,"celda que me quiero ir ahora nosotros tomamos el control somos los dueños del pabellón estamos cansados de tanta represión y vamo a tocar de esta prisión ahora nosotros tomamos el control somos los dueños del pabellón estamos cansados de tanta represión y vamo a tocar de esta prisión quiero que todos se amotinen levanten bien las manos que se pongan a rezar los guardias y refugiados de esta prision, uh oh oh de esta prision, uh oh oh a mi no me importa morir abrime la celda que me quiero ir a mi no me importa morir abrime la celda que me quiero ir a mi no me importa morir abrime la celda que me quiero ir a mi no me importa morir abrime la celda que me quiero ir señor carcelero, dejeme salir señor carcelero, dejeme salir ahora nosotros tomamos el control somos los dueños del pabellón estamos cansados de tanta represión y vamo a tocar de esta prisión ahora nosotros tomamos el control somos los dueños del pabellón estamos cansados de tanta represión y vamo a tocar de esta prisión quiero que todos se amotinen levanten bien las manos que se pongan a rezar los guardias y refugiados de esta prision, uh oh oh de esta prision, uh oh oh a mi no me importa morir abrime la celda que me quiero ir a mi no me importa morir abrime la celda que me quiero ir a mi no me importa morir abrime la celda que me quiero ir a mi no me importa morir abrime la celda que me quiero ir","La letra de la canción no es misógina porque no hace referencia o menosprecia a ningún género ni promueve la violencia contra nadie. Además, la letra habla sobre la liberación y el deseo de escapar de una situación opresiva, lo que puede interpretarse como un mensaje de empoderamiento y resistencia frente a la opresión.",0
T1_TRAIN_1770,"ando ganas de encontrarte cuánto lejos que estás de acá ando ganas de encontrarte ando lejos, más no me da, no me da llora llora, llora mi pena de amor llora llora, llora mi pena por vos llora llora, llora mi pena de amor y amale a mí sí que me gustan tus piernas mecerse como si fueran olas por lo que se ve, me gustó tu mar y tu canoa ando ganas de encontrarte de una buena vez por todas el invierno largo se fue y ya cambiaron las modas llora llora, llora mi pena de amor llora llora, llora mi pena por vos llora llora, llora mi pena de amor y amale a mí sí que me gustan tus piernas mecerse como si fueran olas por lo que se ve, me gustó tu mar y tu canoa a mí sí que me gustan tus piernas mecerse como si fueran olas por lo que se ve, me gustó tu mar y tu canoa nadaré sólo una cosa te digo nadaré yo necesito un abrigo nadaré que en esta tierra hace frío nadaré si no estás al lado mío nadaré y como vos no hay ninguna nadaré no brilla tanto la luna nadaré ando ganas de encontrarte nadaré quiero llevarte pamarte nadaré llora-ahh; nadaré llora-ahh; nadaré llora-ahh; nadaré llora-ahh; nadaré llora-ahh; nadaré llora-ahh; nadaré llora-ahh; nadaré llora-ahh; nadaré","La letra de la canción no es misógina porque habla sobre el deseo del cantante de estar cerca de su amante, admirando sus piernas y disfrutando de su compañía. Además, la canción no contiene ningún lenguaje o actitud degradante hacia las mujeres. En cambio, expresa amor y admiración hacia la persona amada. Por lo tanto, la letra puede ser interpretada como romántica y positiva, en lugar de ser ofensiva o sexista.",0
T1_TRAIN_1771,"d con la mirada perdida, triste por la vida, va caminando muy sola sin rumbo final, con un pañuelo en la mano su corazon destrozado va por el mundo llorando sin fuerzas de amar, la soledad de esta niña desde su partida, el se marcho para siempre sin decirle adios, vive encerrada pensando, por que se fue de su lado, y en el silencio se hunde su felicidad con la mirada perdida, triste por la vida, va caminando muy sola sin rumbo final, con un pañuelo en la mano su corazon destrozado va por el mundo llorando sin fuerzas de amar, la soledad de esta niña desde su partida, el se marcho para siempre sin decirle adios, vive encerrada pensando, por que se fue de su lado, y en el silencio se hunde su felicidad","La letra de la canción no es misógina porque habla sobre una mujer que está sufriendo por la partida de su pareja, pero no se hace referencia a ella como débil o inferior. Además, la letra muestra la tristeza y soledad de la mujer, lo que puede ser interpretado como una forma de empatía hacia ella.",0
